Ticker,Price,Market Cap,Date
ROOFS,0.004373,568450.29,01/03/2018
GB,0.03684,568184.29,01/03/2018
BLOCKPAY,0.1029,558345.94,01/03/2018
ACC,0.09509,550262.47,01/03/2018
XGR,0.03203,549999.20,01/03/2018
MOTO,0.02886,549876.09,01/03/2018
WHL,0.07619,547337.28,01/03/2018
CUBE,0.0002186,531091.34,01/03/2018
KURT,0.008584,526742.54,01/03/2018
BITBTC,12439.08,522756.03,01/03/2018
SUPER,0.01086,522564.00,01/03/2018
AMMO,0.006668,518650.18,01/03/2018
ZZC,0.8765,517813.02,01/03/2018
MCRN,0.001285,515719.53,01/03/2018
C2,0.00656,513277.43,01/03/2018
PR,2.60,511133.09,01/03/2018
ICN,0.01727,508708.59,01/03/2018
CHAN,0.06788,504456.67,01/03/2018
BSTY,0.03638,502501.08,01/03/2018
DAXX,0.0009839,501004.64,01/03/2018
NTO,0.007605,500395.68,01/03/2018
LCP,0.4565,499840.88,01/03/2018
J,0.1628,498382.95,01/03/2018
CCT,0.09473,485321.10,01/03/2018
8BIT,0.3277,481043.78,01/03/2018
CFD,0.05304,477340.30,01/03/2018
SWING,0.1559,475420.85,01/03/2018
TEK,0.0003358,474818.57,01/03/2018
GLC,0.007215,470205.33,01/03/2018
XCXT,0.02517,461141.34,01/03/2018
CNO,0.004373,460238.07,01/03/2018
ARCO,0.2842,459834.49,01/03/2018
NEWB,0.009114,455675.09,01/03/2018
CHESS,0.008308,448910.73,01/03/2018
POST,0.02814,446513.88,01/03/2018
808,0.0001121,445786.06,01/03/2018
MAD,0.0002186,437418.92,01/03/2018
AIB,0.0183,437006.41,01/03/2018
HNC,0.006449,422624.26,01/03/2018
KUSH,0.07686,422270.40,01/03/2018
XRE,0.01869,421842.47,01/03/2018
BOLI,0.04531,421753.98,01/03/2018
CYP,0.06439,409847.52,01/03/2018
XRA,0.003368,408695.43,01/03/2018
SPACE,0.01871,407342.12,01/03/2018
TAG,0.06431,406578.98,01/03/2018
SDRN,0.008964,393725.96,01/03/2018
MARS,0.01388,392607.03,01/03/2018
PHS,0.06515,391853.24,01/03/2018
KAYI,0.001373,390459.93,01/03/2018
FRC,0.01279,387681.39,01/03/2018
DSH,0.02198,386363.27,01/03/2018
BITSILVER,17.60,386362.02,01/03/2018
LTB,0.431,382249.60,01/03/2018
EVIL,0.01812,380811.89,01/03/2018
DIBC,0.0759,379519.76,01/03/2018
PASL,0.0751,377164.90,01/03/2018
888,0.007126,376507.30,01/03/2018
RBIES,0.03575,372311.71,01/03/2018
LEA,0.001093,369745.97,01/03/2018
ETHD,0.2457,368595.82,01/03/2018
STV,0.05194,368233.25,01/03/2018
PXI,0.01909,367521.02,01/03/2018
SAGA,1.66,367341.17,01/03/2018
EMD,0.01902,363631.17,01/03/2018
VC,0.03607,363066.44,01/03/2018
BERN,0.005088,362458.94,01/03/2018
XCT,0.002294,361621.47,01/03/2018
ATOM,0.02381,352364.13,01/03/2018
ONX,0.0128,351012.73,01/03/2018
GLT,0.01237,346099.39,01/03/2018
HONEY,0.7694,345316.26,01/03/2018
BUMBA,0.01516,344374.14,01/03/2018
MAO,0.05466,341334.42,01/03/2018
UNITS,0.0969,336537.39,01/03/2018
XVP,0.03072,335719.74,01/03/2018
CCN,0.07106,334057.03,01/03/2018
RED,0.004482,332152.50,01/03/2018
BITGOLD,1702.67,330590.49,01/03/2018
JIN,0.0328,326657.46,01/03/2018
CCO,0.2684,322057.86,01/03/2018
NEVA,0.1222,321961.51,01/03/2018
611,0.7151,314206.53,01/03/2018
GTC,0.01049,313652.35,01/03/2018
SPEX,0.0001093,313370.00,01/03/2018
CAT,0.04963,313145.97,01/03/2018
CASH,0.006559,312708.28,01/03/2018
EOT,0.01397,311960.66,01/03/2018
IMS,0.05807,311799.58,01/03/2018
QBIC,1.42,293318.99,01/03/2018
XIOS,0.1353,290756.66,01/03/2018
BRIA,0.4099,288732.13,01/03/2018
AMBER,0.006559,286626.74,01/03/2018
LBTC,0.009849,285022.31,01/03/2018
MNC,0.0661,281896.45,01/03/2018
ISL,0.1859,281471.55,01/03/2018
COAL,0.06243,280937.47,01/03/2018
DUO,0.8927,280674.26,01/03/2018
VOT,0.01671,275315.26,01/03/2018
DLC,0.03017,274764.08,01/03/2018
EUC,0.02142,265991.72,01/03/2018
QTL,0.034,262424.26,01/03/2018
CON,0.01114,256624.71,01/03/2018
BOST,0.02164,256610.10,01/03/2018
MST,0.4046,255026.52,01/03/2018
PLC,0.00328,253761.29,01/03/2018
NUKO,0.02809,252528.60,01/03/2018
POS,0.2578,251721.25,01/03/2018
ZCG,0.124,249040.32,01/03/2018
RMC,0.1324,248182.47,01/03/2018
QBC,0.01607,248035.49,01/03/2018
KED,0.01388,244602.63,01/03/2018
MDC,0.1343,244364.42,01/03/2018
FRK,0.2618,243688.86,01/03/2018
VLT,0.4387,243409.67,01/03/2018
300,808.93,242678.78,01/03/2018
DALC,0.5212,241592.57,01/03/2018
XBTS,0.1564,238389.81,01/03/2018
REE,0.00009217,235954.50,01/03/2018
DIX,0.000002321,232064.64,01/03/2018
SCRT,0.05466,231133.64,01/03/2018
BRAT,0.001441,230619.16,01/03/2018
BIP,0.141,229475.40,01/03/2018
SANDG,0.07281,223133.89,01/03/2018
TAJ,0.0261,222586.92,01/03/2018
BCF,0.03575,220805.54,01/03/2018
CACH,0.05262,220733.45,01/03/2018
ZUR,0.002514,220385.98,01/03/2018
FIRE,2.19,215668.30,01/03/2018
FNC,0.01671,215226.83,01/03/2018
ICOB,0.00201,215216.69,01/03/2018
ECO,0.1858,214720.37,01/03/2018
ACOIN,0.1758,214530.75,01/03/2018
BTPL,0.03389,214279.59,01/03/2018
SHDW,0.03054,213756.54,01/03/2018
RPC,0.2334,212881.18,01/03/2018
ASAFE,0.02538,208107.76,01/03/2018
YAC,0.001699,205734.29,01/03/2018
EVO,0.06322,205579.02,01/03/2018
STARS,0.2187,199074.96,01/03/2018
ADCN,0.00798,198954.00,01/03/2018
TRDT,0.2296,193587.44,01/03/2018
XNG,0.3039,192707.85,01/03/2018
FUZZ,0.03964,191459.48,01/03/2018
YTN,0.04482,186031.63,01/03/2018
LUNA,0.1081,184445.65,01/03/2018
NLX,0.004498,182070.38,01/03/2018
CTO,0.01312,173886.52,01/03/2018
CPN,0.008745,171540.98,01/03/2018
XCO,0.01367,169307.57,01/03/2018
$$$,0.003607,165536.90,01/03/2018
XCRE,0.008067,165536.73,01/03/2018
OFF,0.0622,163162.63,01/03/2018
XBTC21,0.2036,161443.28,01/03/2018
ALL,0.02595,160878.67,01/03/2018
EAGLE,0.0761,159314.67,01/03/2018
ERY,0.02805,157532.49,01/03/2018
IMX,0.001421,155687.94,01/03/2018
FLAX,0.027,151307.92,01/03/2018
QCN,0.02186,149703.45,01/03/2018
GCC,0.007324,148576.62,01/03/2018
HMP,0.0001093,148304.92,01/03/2018
SCS,0.4723,146796.40,01/03/2018
DBTC,0.008081,145454.04,01/03/2018
SOIL,0.02492,142119.90,01/03/2018
SOJ,0.2896,140509.10,01/03/2018
ANTI,0.00798,139374.90,01/03/2018
BITEUR,1.29,138581.78,01/03/2018
SLEVIN,0.001968,137739.88,01/03/2018
RBX,0.0003585,136677.06,01/03/2018
NRO,0.002842,135629.30,01/03/2018
SPT,0.006043,135389.91,01/03/2018
GP,0.11,134169.94,01/03/2018
BTQ,0.01366,131478.30,01/03/2018
ZMC,0.0002186,131256.12,01/03/2018
BLN,0.01312,131180.85,01/03/2018
CMT,0.1502,131128.98,01/03/2018
CNNC,0.05215,129174.21,01/03/2018
KRONE,0.02296,127218.89,01/03/2018
CTL,0.02186,125854.26,01/03/2018
BNX,0.004373,125266.77,01/03/2018
MAY,0.00378,125157.76,01/03/2018
ELC,0.3049,124324.71,01/03/2018
MAR,0.07226,117897.47,01/03/2018
LTCU,0.1161,116034.71,01/03/2018
CF,0.04712,114512.62,01/03/2018
SFC,0.008096,114019.47,01/03/2018
MSCN,0.002519,113706.51,01/03/2018
GPL,0.4373,112171.35,01/03/2018
DRS,0.0002186,111679.27,01/03/2018
CXT,0.01272,109717.20,01/03/2018
SONO,0.5247,109496.09,01/03/2018
BAS,0.02174,108684.04,01/03/2018
SONG,0.00328,106798.59,01/03/2018
LTCR,0.003498,105741.38,01/03/2018
MTLMC3,0.001312,104576.23,01/03/2018
JWL,0.004711,95074.68,01/03/2018
VEC2,0.005575,94641.69,01/03/2018
WARP,0.0845,92548.97,01/03/2018
ATX,0.004928,92547.88,01/03/2018
BLRY,0.01028,92412.79,01/03/2018
BENJI,0.004488,90995.95,01/03/2018
PRX,0.00769,90910.92,01/03/2018
ICE,0.05761,90506.44,01/03/2018
DLISK,0.0008745,87453.90,01/03/2018
VPRC,0.0001093,85281.21,01/03/2018
WOMEN,0.001893,83711.88,01/03/2018
MILO,0.007502,80948.64,01/03/2018
ZYD,0.01279,79859.54,01/03/2018
MND,0.005029,79792.27,01/03/2018
UET,0.02,79305.85,01/03/2018
EGO,0.001312,78708.50,01/03/2018
WBB,0.4273,77738.02,01/03/2018
RIDE,0.0007652,77499.33,01/03/2018
DRM,0.0313,77061.69,01/03/2018
SH,0.0129,76716.25,01/03/2018
ARB,0.009183,75328.29,01/03/2018
PULSE,0.005247,75030.04,01/03/2018
URO,0.06176,74568.70,01/03/2018
WORM,0.0006559,74548.58,01/03/2018
BRAIN,0.007324,73934.22,01/03/2018
VIP,0.0008745,72980.63,01/03/2018
URC,0.01039,72949.47,01/03/2018
ICON,0.1169,69301.44,01/03/2018
BSTAR,0.0001093,68956.96,01/03/2018
IMPS,0.00317,64182.39,01/03/2018
KNC,31.70,63690.56,01/03/2018
PEX,0.0258,63290.89,01/03/2018
G3N,0.008199,61998.45,01/03/2018
PEC,0.001749,61427.62,01/03/2018
OS76,0.06854,61278.32,01/03/2018
TOR,0.1908,60313.83,01/03/2018
ORLY,0.00164,60091.94,01/03/2018
CAB,0.005685,59687.26,01/03/2018
BOAT,0.00317,58800.45,01/03/2018
PIE,0.005247,57949.00,01/03/2018
PONZI,0.06636,57138.78,01/03/2018
ACP,0.01287,56540.07,01/03/2018
XRC,0.07934,55925.69,01/03/2018
EXN,0.01093,55751.86,01/03/2018
TAGR,0.00142,54913.82,01/03/2018
STEPS,0.002842,52936.98,01/03/2018
DES,0.033,52795.18,01/03/2018
PLNC,0.003061,52309.32,01/03/2018
BSC,0.009401,52178.14,01/03/2018
CWXT,0.0008745,52148.93,01/03/2018
GEERT,0.009729,49533.53,01/03/2018
RSGP,27.34,47297.82,01/03/2018
CESC,0.000328,47259.57,01/03/2018
JOBS,0.0004373,46358.99,01/03/2018
XOC,0.109,45779.62,01/03/2018
GBC,0.00399,45333.65,01/03/2018
LIR,0.001202,44179.82,01/03/2018
TYCHO,0.008745,43940.05,01/03/2018
CRDNC,0.01244,42643.61,01/03/2018
ZNE,0.0164,42338.13,01/03/2018
CRT,0.5247,41594.98,01/03/2018
BIOS,0.001968,40971.14,01/03/2018
VOLT,0.002405,39756.30,01/03/2018
HVCO,0.02639,39427.19,01/03/2018
IBANK,0.008527,38594.85,01/03/2018
AGLC,0.004263,36685.12,01/03/2018
VRS,0.00007435,36179.72,01/03/2018
DOLLAR,0.04559,34361.14,01/03/2018
SOCC,0.01935,26796.26,01/03/2018
SDP,0.1669,26765.32,01/03/2018
P7C,0.0006559,23101.10,01/03/2018
BIOB,0.02492,22076.91,01/03/2018
CTIC3,0.009737,22000.10,01/03/2018
ARGUS,0.01891,21713.23,01/03/2018
CONX,0.02897,21560.71,01/03/2018
COUPE,0.00009377,20467.20,01/03/2018
CREVA,0.0005466,19890.70,01/03/2018
JS,0.002407,19239.10,01/03/2018
ELS,0.004591,18388.33,01/03/2018
ALTC,0.0005466,17224.38,01/03/2018
NODC,0.009401,15779.50,01/03/2018
ULA,0.07324,15614.35,01/03/2018
AERM,0.009481,14425.94,01/03/2018
NANOX,174907.83,13688.99,01/03/2018
VLTC,0.0004334,13168.89,01/03/2018
CTIC2,0.0009294,12576.85,01/03/2018
GSR,0.2609,12228.69,01/03/2018
PRC,0.0006559,12162.96,01/03/2018
SLFI,0.0001093,11787.61,01/03/2018
FXE,0.04897,11529.56,01/03/2018
MGM,0.002733,11243.83,01/03/2018
BTC,6844.23,116026767355.96,01/04/2018
ETH,379.61,37413358766.58,01/04/2018
XRP,0.4851,18964013318.93,01/04/2018
BCH,643.03,10963857058.65,01/04/2018
LTC,115.22,6440317479.29,01/04/2018
EOS,5.66,4335133899.13,01/04/2018
ADA,0.1508,3908969399.94,01/04/2018
XLM,0.2066,3832217994.86,01/04/2018
NEO,47.30,3074775180.82,01/04/2018
XMR,175.51,2788623376.39,01/04/2018
MIOTA,0.9948,2765070019.62,01/04/2018
DASH,291.53,2326517507.38,01/04/2018
USDT,0.9998,2286705393.97,01/04/2018
TRX,0.03215,2113910955.06,01/04/2018
XEM,0.2088,1879113659.05,01/04/2018
ETC,13.58,1369824365.14,01/04/2018
BNB,11.07,1286571421.31,01/04/2018
QTUM,13.46,1191228345.27,01/04/2018
VEN,2.23,1168107250.81,01/04/2018
OMG,8.09,825762098.08,01/04/2018
ICX,2.06,796397682.96,01/04/2018
LSK,7.07,731540605.54,01/04/2018
BTG,41.22,697260237.50,01/04/2018
NANO,5.19,691933120.08,01/04/2018
ZEC,182.48,658661211.41,01/04/2018
XVG,0.04373,646453890.17,01/04/2018
BTM,0.4745,468370181.05,01/04/2018
DGD,221.12,442242034.91,01/04/2018
PPT,11.45,423698288.85,01/04/2018
BCN,0.002161,397194824.11,01/04/2018
STEEM,1.44,368909427.69,01/04/2018
WAVES,3.49,349103260.04,01/04/2018
AE,1.47,343687507.21,01/04/2018
RHOC,0.9546,343270241.81,01/04/2018
SC,0.01021,342025095.17,01/04/2018
BTS,0.1282,334825815.23,01/04/2018
STRAT,3.38,333907600.72,01/04/2018
BCD,2.13,325726338.73,01/04/2018
DOGE,0.002719,309486055.84,01/04/2018
MKR,488.91,302258269.62,01/04/2018
SNT,0.08413,291958085.00,01/04/2018
ZIL,0.04325,286241911.05,01/04/2018
DCR,39.32,277115690.98,01/04/2018
REP,24.35,267857074.74,01/04/2018
ZRX,0.5047,263210295.90,01/04/2018
VERI,128.29,261271906.80,01/04/2018
KMD,2.33,242276885.29,01/04/2018
HC,5.51,235844085.15,01/04/2018
WTC,9.44,235058189.34,01/04/2018
ONT,2.07,232973554.20,01/04/2018
AION,1.93,222176539.50,01/04/2018
ARDR,0.2138,213610116.61,01/04/2018
LRC,0.3682,210630061.18,01/04/2018
CNX,4.59,207515481.86,01/04/2018
KCS,2.23,203260555.03,01/04/2018
QASH,0.5787,202539619.80,01/04/2018
PIVX,3.62,202434834.09,01/04/2018
ARK,1.90,193053032.43,01/04/2018
BAT,0.1861,186136320.23,01/04/2018
IOST,0.02181,183212267.61,01/04/2018
MONA,3.06,178708595.19,01/04/2018
DGB,0.01714,172325901.89,01/04/2018
FCT,19.26,168400258.96,01/04/2018
NAS,4.74,168211658.95,01/04/2018
GNT,0.1929,160941485.92,01/04/2018
GXC,2.58,154512791.63,01/04/2018
R,0.8253,152229164.60,01/04/2018
GAS,15.17,151708011.55,01/04/2018
VGX,1.92,145988879.21,01/04/2018
DRGN,0.5863,139774949.30,01/04/2018
SYS,0.2611,138897650.06,01/04/2018
FUN,0.02941,135422178.40,01/04/2018
ELF,0.521,130244016.65,01/04/2018
KIN,0.0001715,129684009.06,01/04/2018
XZC,29.05,128950739.34,01/04/2018
ETN,0.0195,128514317.42,01/04/2018
STORM,0.03121,127624945.05,01/04/2018
MITH,0.423,126957993.09,01/04/2018
KNC,0.932,125014980.95,01/04/2018
SUB,0.3248,114636213.59,01/04/2018
SALT,1.95,109172280.47,01/04/2018
NXT,0.1084,108257543.46,01/04/2018
GBYTE,165.86,107013399.29,01/04/2018
MAID,0.2365,107009774.70,01/04/2018
RDD,0.003655,105308775.68,01/04/2018
ENG,1.36,102102789.58,01/04/2018
NCASH,0.02554,101750621.75,01/04/2018
REQ,0.1515,100465126.26,01/04/2018
DROP,0.005464,99120119.27,01/04/2018
SKY,12.68,98505361.36,01/04/2018
POWR,0.2645,96245901.43,01/04/2018
DENT,0.00897,95210697.07,01/04/2018
NEBL,7.27,94266567.79,01/04/2018
BNT,2.18,92645859.42,01/04/2018
DCN,0.0002833,92133766.37,01/04/2018
LINK,0.2616,91553163.53,01/04/2018
EMC,2.19,90790588.57,01/04/2018
ACT,0.1952,90603215.44,01/04/2018
GNX,0.3784,90300157.73,01/04/2018
PAY,0.8499,88950144.70,01/04/2018
CND,0.05985,86537723.34,01/04/2018
STORJ,0.6241,83268213.53,01/04/2018
NXS,1.47,82987556.26,01/04/2018
PART,9.17,81805706.24,01/04/2018
NULS,2.04,81538772.58,01/04/2018
MAN,0.521,78147956.73,01/04/2018
POLY,0.3214,77123978.86,01/04/2018
CS,0.5424,74052691.07,01/04/2018
MNX,20.75,73949280.70,01/04/2018
MTL,3.31,73892189.68,01/04/2018
GVT,19.65,73232728.89,01/04/2018
DTR,0.06135,72957064.33,01/04/2018
AUTO,0.0114,71503501.83,01/04/2018
ENJ,0.09454,71492166.26,01/04/2018
ICN,0.7152,71327361.46,01/04/2018
MANA,0.06609,69401046.27,01/04/2018
POA,0.3398,69264742.01,01/04/2018
GAME,1.07,69061659.64,01/04/2018
BTX,5.32,68944097.62,01/04/2018
VTC,1.57,68238865.84,01/04/2018
WAXP,0.1361,67091763.42,01/04/2018
BTCD,51.59,66495546.91,01/04/2018
BLOCK,13.02,66145686.53,01/04/2018
CVC,0.1927,66021456.64,01/04/2018
RLC,0.8166,65389615.49,01/04/2018
PRL,0.8895,64016019.46,01/04/2018
PLR,0.2804,63766418.27,01/04/2018
THETA,0.1082,63636986.04,01/04/2018
TNB,0.027,61057114.16,01/04/2018
RDN,1.21,60690031.12,01/04/2018
GNO,54.89,60632436.07,01/04/2018
AGI,0.1146,59798280.42,01/04/2018
QSP,0.09636,59481434.88,01/04/2018
SAN,0.9455,59245389.23,01/04/2018
ANT,2.22,58434095.29,01/04/2018
MCO,4.37,57694484.44,01/04/2018
ZEN,16.10,57052419.58,01/04/2018
DEW,0.5495,56728363.74,01/04/2018
SMART,0.06643,56206324.38,01/04/2018
POE,0.02443,55143305.12,01/04/2018
IGNIS,0.07202,54819369.26,01/04/2018
SLS,50.80,51321179.19,01/04/2018
PPP,0.6185,51028014.87,01/04/2018
BOS,0.1175,50998362.49,01/04/2018
FSN,1.84,50953135.79,01/04/2018
TKY,0.01398,50806172.26,01/04/2018
SRN,0.2205,50541319.24,01/04/2018
NAV,0.8034,50330889.99,01/04/2018
ABT,0.5383,50108119.09,01/04/2018
UBQ,1.23,49498341.16,01/04/2018
BLZ,0.2876,47449261.40,01/04/2018
GTO,0.1735,46811633.55,01/04/2018
TEL,0.001636,46279562.73,01/04/2018
XAS,0.4942,46140229.61,01/04/2018
MED,0.01546,45857619.51,01/04/2018
BIX,0.4319,45749907.41,01/04/2018
CMT,0.0746,44773410.57,01/04/2018
EDO,1.51,44328273.99,01/04/2018
XDN,0.006423,44305660.66,01/04/2018
EVN,0.4117,44252648.22,01/04/2018
HPB,1.96,43509400.19,01/04/2018
SMT,0.03062,43294316.22,01/04/2018
LEND,0.03985,43280214.86,01/04/2018
ION,2.11,43129544.31,01/04/2018
RUFF,0.05121,42594247.86,01/04/2018
QRL,0.8166,42464276.79,01/04/2018
ADX,0.5759,42289735.58,01/04/2018
XBY,0.09812,42192710.19,01/04/2018
DDD,0.139,41704581.50,01/04/2018
VEE,0.02686,41127418.60,01/04/2018
MDS,0.08364,40441076.65,01/04/2018
C20,1.01,39806831.75,01/04/2018
SPHTX,0.2068,39660103.63,01/04/2018
EDG,0.4811,39476015.96,01/04/2018
PPC,1.57,38677879.96,01/04/2018
CRPT,0.4944,38605732.60,01/04/2018
LOOM,0.09097,38386161.58,01/04/2018
PAYX,0.5519,37763404.72,01/04/2018
BCO,1.40,37699825.29,01/04/2018
AMB,0.2599,37575932.91,01/04/2018
RCN,0.07604,37186968.53,01/04/2018
PURA,0.2138,37056294.66,01/04/2018
ITC,0.7598,36926516.89,01/04/2018
UTK,0.1287,36913324.03,01/04/2018
OST,0.1264,36480822.76,01/04/2018
PHX,0.06659,36179918.82,01/04/2018
BAY,0.03542,35775226.83,01/04/2018
AST,0.2369,35531403.87,01/04/2018
DATA,0.05239,35476729.05,01/04/2018
DTA,0.008326,35423345.67,01/04/2018
SNM,0.09842,35390926.98,01/04/2018
WPR,0.0876,35256746.32,01/04/2018
XP,0.0001579,35080428.68,01/04/2018
FTC,0.1746,34295423.06,01/04/2018
CSC,0.0009508,34204858.41,01/04/2018
SPANK,0.1136,34084463.89,01/04/2018
QLC,0.1404,33701115.85,01/04/2018
DNT,0.05596,33575385.06,01/04/2018
WINGS,0.3651,32755952.86,01/04/2018
EMC2,0.1505,32624190.63,01/04/2018
ORMEUS,1.91,32517750.53,01/04/2018
DBC,0.03613,32517187.67,01/04/2018
SNGLS,0.05305,31827378.27,01/04/2018
NLG,0.08033,31721335.43,01/04/2018
VIBE,0.156,31187290.97,01/04/2018
TAAS,3.81,31023475.34,01/04/2018
APPC,0.3093,30945099.54,01/04/2018
NGC,0.5364,30933985.75,01/04/2018
RKT,0.1123,30387441.13,01/04/2018
RVN,0.0401,30223578.98,01/04/2018
BRD,0.4058,30184390.57,01/04/2018
TNT,0.07,29993711.34,01/04/2018
MOD,1.59,28967927.97,01/04/2018
SOAR,0.02669,28852649.38,01/04/2018
MGO,0.2893,28363905.03,01/04/2018
XNS,1.00,28012437.44,01/04/2018
MLN,46.64,27955631.50,01/04/2018
INK,0.06016,27909729.98,01/04/2018
TNC,0.08336,27788313.70,01/04/2018
VIA,1.20,27666933.63,01/04/2018
XCP,10.57,27663575.26,01/04/2018
IHT,0.08312,27238338.26,01/04/2018
BTO,0.07645,27173017.79,01/04/2018
HTML,0.0004105,27006873.94,01/04/2018
WABI,0.595,26924042.59,01/04/2018
FUEL,0.05543,26913216.03,01/04/2018
UTNP,0.01562,26724488.63,01/04/2018
BITCNY,0.1697,26720317.32,01/04/2018
WGR,0.1431,26189000.40,01/04/2018
JNT,0.173,25949328.39,01/04/2018
UNO,129.72,25740193.67,01/04/2018
CLOAK,4.99,25530465.98,01/04/2018
TRAC,0.09971,25377054.50,01/04/2018
LEO,0.2519,25311340.33,01/04/2018
DPY,0.652,25264601.78,01/04/2018
LBC,0.1592,25089703.51,01/04/2018
BCPT,0.3557,24950126.75,01/04/2018
ERA,0.07423,24673097.40,01/04/2018
ETP,0.6387,24309711.76,01/04/2018
GTC,0.04312,24283441.89,01/04/2018
BURST,0.01347,24258217.44,01/04/2018
PRE,0.1561,24200776.07,01/04/2018
COB,0.06459,23387935.29,01/04/2018
IDH,0.0561,22435130.77,01/04/2018
UKG,0.159,22423348.48,01/04/2018
TRIG,0.694,22282610.52,01/04/2018
AEON,1.42,22266224.04,01/04/2018
KICK,0.04928,22238309.57,01/04/2018
CDT,0.0335,22004744.33,01/04/2018
NMC,1.46,21578597.14,01/04/2018
MOBI,0.05652,21290437.42,01/04/2018
AMP,0.2074,20891249.18,01/04/2018
SNX,0.3408,20546529.67,01/04/2018
CTR,0.3006,20442291.02,01/04/2018
SPC,0.03943,20306667.79,01/04/2018
LET,0.03365,20191555.47,01/04/2018
DMT,0.5036,19946946.11,01/04/2018
LGO,0.1673,19851014.16,01/04/2018
LKK,0.06322,19778670.06,01/04/2018
SFT,0.01269,19587803.78,01/04/2018
CPC,0.08635,19576648.96,01/04/2018
CRW,1.10,19540187.26,01/04/2018
TKN,0.7794,19403522.33,01/04/2018
SHIFT,1.63,19369243.02,01/04/2018
MOON,0.00008647,19357978.12,01/04/2018
HDG,5.19,19261150.68,01/04/2018
GRS,0.2757,19229614.71,01/04/2018
SAI,0.9969,19191761.96,01/04/2018
TOMO,0.3486,19175634.09,01/04/2018
NET,1.83,19170881.87,01/04/2018
VIB,0.1149,19154327.61,01/04/2018
DIME,0.00003542,19092240.36,01/04/2018
FOTA,0.04722,18883327.79,01/04/2018
FLASH,0.02078,18700185.23,01/04/2018
POT,0.08394,18437696.38,01/04/2018
SXDT,0.2225,18258977.66,01/04/2018
MSP,0.1304,18254936.34,01/04/2018
SNC,0.15,17954433.97,01/04/2018
XEL,0.1919,17417772.84,01/04/2018
HMQ,0.1064,17324451.25,01/04/2018
OCN,0.00866,17320040.61,01/04/2018
DCT,0.336,17239090.32,01/04/2018
INT,0.1147,17209956.05,01/04/2018
DAT,0.02059,17119809.86,01/04/2018
YOYOW,0.06669,17005639.72,01/04/2018
ECC,0.0006792,16979390.06,01/04/2018
CFI,0.05164,16783635.69,01/04/2018
DMD,6.18,16775381.21,01/04/2018
PEPECASH,0.02386,16748504.34,01/04/2018
BITB,0.00686,16734440.74,01/04/2018
ONION,1.36,16733662.02,01/04/2018
UP,0.1219,16650478.58,01/04/2018
MTH,0.07601,16502911.90,01/04/2018
ZCL,4.51,16468581.67,01/04/2018
RMT,0.03292,16462069.00,01/04/2018
LUN,7.16,16451025.78,01/04/2018
EVX,0.9923,16372824.67,01/04/2018
XPA,0.2855,16321686.25,01/04/2018
SBD,1.45,16315418.03,01/04/2018
CHSB,0.02827,16278180.61,01/04/2018
BKX,0.2322,16036273.52,01/04/2018
PPY,4.04,15995987.53,01/04/2018
FAIR,0.2988,15896299.61,01/04/2018
ZPT,0.05401,15868912.60,01/04/2018
UQC,1.57,15725605.49,01/04/2018
EDC,0.01772,15703393.23,01/04/2018
QUN,0.0226,15559456.74,01/04/2018
REN,0.03406,15533085.90,01/04/2018
HVN,0.04141,15528371.09,01/04/2018
MTN,0.08366,15477582.25,01/04/2018
STQ,0.001982,15394424.17,01/04/2018
ADT,0.0256,15359839.80,01/04/2018
GRC,0.03922,15306697.09,01/04/2018
PRG,0.2347,15242030.90,01/04/2018
BPT,0.2928,15220174.26,01/04/2018
MTX,0.6549,15209571.52,01/04/2018
ATM,0.003242,15106716.26,01/04/2018
STK,0.04417,15097804.14,01/04/2018
XWC,0.06067,15096073.56,01/04/2018
ELEC,0.05532,15037785.56,01/04/2018
NMR,11.10,15037261.39,01/04/2018
1ST,0.1742,14904710.40,01/04/2018
ZAP,0.1328,14827624.47,01/04/2018
PZM,0.9187,14666737.61,01/04/2018
BLK,0.1909,14656572.01,01/04/2018
HST,0.4523,14485552.27,01/04/2018
MER,0.1448,14476940.04,01/04/2018
MRX,0.001633,14437825.05,01/04/2018
XPM,0.6223,14381766.46,01/04/2018
ACAT,0.005122,14291467.84,01/04/2018
CAS,0.04086,14287679.73,01/04/2018
BITUSD,1.12,14030870.94,01/04/2018
TIO,0.1664,14027253.36,01/04/2018
IOC,0.824,13700693.53,01/04/2018
CAT,0.02708,13578464.41,01/04/2018
NLC2,0.06601,13572857.38,01/04/2018
TRST,0.1471,13556210.08,01/04/2018
SOC,0.02778,13496672.99,01/04/2018
STAR,0.07182,13466966.34,01/04/2018
MDA,0.6827,13400697.57,01/04/2018
SWFTC,0.007636,13363210.14,01/04/2018
SIB,0.7987,13263537.39,01/04/2018
PRO,0.7537,13145025.25,01/04/2018
TGT,0.01375,13094388.82,01/04/2018
UCASH,0.00701,12932046.82,01/04/2018
CV,0.002349,12749800.43,01/04/2018
KEY,0.006646,12708676.49,01/04/2018
VRC,0.4113,12706905.04,01/04/2018
BIS,1.46,12679874.21,01/04/2018
RVR,0.06034,12671839.33,01/04/2018
RADS,3.65,12659902.44,01/04/2018
ZSC,0.01088,12543419.87,01/04/2018
RFR,0.00531,12499937.03,01/04/2018
BBN,0.09144,12475963.92,01/04/2018
TRUE,0.4976,12439303.10,01/04/2018
LDC,0.01584,12425821.33,01/04/2018
BMC,0.5831,12417028.74,01/04/2018
